File,Run,Module,Name,
../simulations/results//Exponential-5-S4-X10-k1-t0.5.sca,Exponential-65-20161215-08:05:49-2058,.,X,10
../simulations/results//Exponential-5-S4-X10-k1-t0.5.sca,Exponential-65-20161215-08:05:49-2058,.,k,1
../simulations/results//Exponential-5-S4-X10-k1-t0.5.sca,Exponential-65-20161215-08:05:49-2058,.,switchTime,4
../simulations/results//Exponential-5-S4-X10-k1-t0.5.sca,Exponential-65-20161215-08:05:49-2058,.,t,0.5
../simulations/results//Exponential-5-S4-X10-k1-t0.5.sca,Exponential-65-20161215-08:05:49-2058,AerocomSystem.controlTower,responseTime:mean,293.278
