File,Run,Module,Name,
../simulations/results//Exponential-4-S10-X50-k1-t6.sca,Exponential-354-20161215-08:39:46-5846,.,X,50
../simulations/results//Exponential-4-S10-X50-k1-t6.sca,Exponential-354-20161215-08:39:46-5846,.,k,1
../simulations/results//Exponential-4-S10-X50-k1-t6.sca,Exponential-354-20161215-08:39:46-5846,.,switchTime,10
../simulations/results//Exponential-4-S10-X50-k1-t6.sca,Exponential-354-20161215-08:39:46-5846,.,t,6
../simulations/results//Exponential-4-S10-X50-k1-t6.sca,Exponential-354-20161215-08:39:46-5846,AerocomSystem.controlTower,responseTime:mean,50.9553
