X,AerocomSystem.airCraft[45].router/queueLength:vector
0.048696619562,1
0.933509824873,2
1.007455225008,3
1.260935803485,4
1.266804710344,5
1.811296356099,6
2.12339758491,7
2.545460135192,8
2.633601168586,9
3.630336364266,8
4.635578082218,9
5.338994364612,10
5.376961736743,11
5.480706704418,12
5.667886066482,13
5.780576625538,12
6.622050276662,13
6.928434121448,14
7.44872929044,15
8.114125282689,16
8.607781719497,15
8.908861901842,16
8.922695119549,17
9.291821005287,18
9.5238665883,19
9.790731567364,20
9.847687764386,21
11.006854915351,22
11.224118820162,23
11.408667530725,24
11.994380589908,25
13.292363402448,26
13.416776158493,27
13.588123056234,28
13.777120274356,29
14.442333790512,28
15.952448066119,29
16.033382221872,30
16.240557457614,31
16.707549967029,32
16.818806556005,33
16.861284671264,34
16.894778046246,35
17.241162574444,36
18.69574855485,37
19.593813081396,36
19.662819728002,37
19.707032644939,38
20.068857249172,39
20.219110541076,40
21.061782077152,41
21.509335264229,42
21.690068228879,43
21.843424328177,44
22.8223109553,45
22.848428403385,46
23.872189065268,47
24.450983255772,48
25.280201948139,49
25.336855291435,50
25.595613948558,51
26.995697068077,52
27.008205249445,51
28.51329932088,52
29.508013771504,53
29.699780231057,54
30.623235755924,53
30.64810873354,54
30.737773209668,55
31.415053871503,56
31.95012508316,57
33.649911796037,58
33.798005781795,57
34.066753875626,58
34.400926916012,59
34.898413002948,60
35.719086574101,61
36.510809961752,62
37.029950976652,63
37.196614550776,64
37.385638706562,65
37.485593598067,66
37.945533939738,67
38.572672981292,68
38.871936732858,69
39.017211836279,70
39.168725250207,71
39.424902114065,70
39.452990197869,71
39.661617482102,72
39.928693140531,73
40.969971275064,74
41.422931052651,75
42.16341002566,76
42.301325619829,77
43.001169060701,78
43.00411823044,79
43.668021560223,80
44.991984464071,79
45.301851932028,80
45.373099069696,81
46.846966004554,82
46.900099129426,83
47.364161647202,84
47.785477564101,85
48.064624316642,86
48.13006157462,85
49.05253450187,86
49.060375302039,87
49.518555925134,88
49.563861371475,89
50.454615540277,90
50.745672665669,91
50.916221881379,92
51.1892426411,93
51.197333862834,94
51.219719511747,95
51.292383792645,96
51.618520097653,97
51.987363565467,98
52.591367508888,99
52.98440434461,100
53.499266164485,101
53.627500310652,102
53.999857269785,101
54.033549838894,102
54.374798735058,103
54.414770910671,104
54.516900011456,105
54.571335973137,106
55.294838635831,107
55.890335659403,108
56.25832390799,109
56.393447077624,110
56.571907304694,111
57.361256785192,112
57.600209131714,111
58.009741710108,112
59.226124196836,113
59.246759980293,114
59.435876390831,115
59.891238761964,116
60.445228980703,117
61.613672395912,118
61.741037864993,119
62.445975270259,120
62.569515747817,121
62.774037836266,122
63.243118579573,123
63.393865455396,124
63.849225706801,125
64.190557472241,124
64.701289203128,125
65.004627371115,126
65.463981185449,127
66.136903053512,128
66.262770215701,129
66.31949211214,128
66.703214868099,129
67.398170434195,130
67.466391305715,131
68.65467033589,130
69.796161225495,131
69.952993720901,132
70.336175534105,133
70.498349225104,134
71.167116186467,135
71.527320192184,136
72.129656061675,137
72.359574478846,136
74.098511365749,137
74.242370675634,138
74.373856118896,139
75.411985805319,140
75.936696087997,141
76.07552482741,142
76.505933182331,143
77.397484764285,144
78.281350075308,145
79.29606282993,146
79.529266021101,145
80.4442079357,146
80.863252023153,147
80.99094689465,148
81.556527852544,149
81.683073208802,150
81.909754792342,149
82.310319796498,150
83.347551602934,151
83.389783411739,152
84.310040299744,151
84.812856148241,152
85.468653095236,153
86.015580481322,154
86.233183969005,155
86.905002761032,156
87.143283803704,157
87.56557414575,158
88.207661158395,159
88.230555300299,160
88.49639053011,161
89.029664772435,162
89.393552210416,161
89.827881870347,162
89.891129028106,163
92.881100451228,164
93.943829371814,165
94.208088231111,166
94.648498566099,167
94.768720760685,166
94.813571569216,167
96.131471561343,168
96.887516210758,169
