X,AerocomSystem.airCraft[18].router/queueLength:vector
0.386979885138,1
0.425077206667,2
0.475635451012,3
0.64531639497,4
2.213223604754,5
2.845070150877,6
2.92400136458,7
3.045451504947,8
3.265839912529,9
3.519266073879,10
3.820007535756,11
3.985286154091,12
4.052924702289,13
5.579935212091,14
5.687127928346,15
5.7728659961,16
5.872862361794,15
6.097087707034,16
6.149070342247,17
6.952828378777,18
7.646320501409,19
8.108853370628,20
9.213247326836,21
10.454138201654,22
10.50460317677,21
10.958776107546,22
11.777723923274,23
11.857076136248,24
12.154730342089,25
12.225604956373,26
12.580163668075,27
12.878460370341,28
13.147048681247,29
13.404018854604,30
13.469160946448,31
13.762759762342,32
14.962924826063,33
15.101077507086,34
15.253131237003,35
15.402073020289,36
15.813108488657,37
16.321271231063,38
16.82311415291,39
16.927361256723,40
17.143257975949,41
17.429778428162,42
17.551724627456,43
18.200671824245,44
18.728145547331,45
18.777558879265,46
19.023775597188,45
19.545677170417,46
19.553438865002,47
19.834213021647,48
19.971044125448,49
21.111704111351,50
21.80548605619,51
22.106434058561,50
23.507869598607,51
25.077481032766,52
25.523220699237,53
25.925495368975,54
26.506755914269,55
27.178880267982,56
27.851917180079,57
28.660119355426,58
29.765741274498,57
30.37545687357,58
30.867680622776,59
30.884799709598,60
31.454795571016,61
31.556306384991,62
32.508756519165,61
33.548884510714,62
34.031519488108,63
34.045844046163,64
35.395616577163,65
35.720587491494,66
36.875811034957,67
36.904616863561,68
37.943329128301,69
38.253424440425,70
38.623910892005,69
38.714085928742,70
38.816383622383,71
38.881586751638,72
39.890813771141,73
40.320979137762,74
40.479981641379,75
40.72394706392,76
40.738933813254,77
40.76817733783,78
41.062615516486,79
41.450326838059,80
41.524116501429,81
41.740493848298,80
41.74457637842,81
42.063734560641,82
43.12875815498,83
43.724116206128,84
43.884545468184,85
44.428614378327,86
45.44971788071,87
45.475589453578,88
46.124916552279,89
47.202241469768,90
47.22735250356,91
47.598127928415,92
47.659679050124,93
48.451967930441,94
48.83797934703,93
49.508588604381,94
49.777911936934,95
51.376371467269,96
51.945087527059,97
52.428869276593,98
52.57256230923,99
52.636299069446,100
52.84617768371,101
53.23708449737,102
53.942929506703,103
54.405065201398,104
55.085222102509,103
55.088778131681,104
55.912860100148,105
56.272618301826,106
56.489138070473,107
56.845684435265,108
57.287361051641,107
57.449710142557,108
57.798080075881,109
57.855537922693,110
58.021824415351,111
58.572246902761,112
58.956208145218,113
59.008064598806,114
59.20100678407,115
59.341033917245,116
59.460743172907,117
59.735351431692,118
60.11189261541,119
60.257994241153,120
61.652765296249,121
61.913191536637,122
62.040731975529,123
62.284067576271,124
62.351053662078,123
62.621468810205,124
63.655895190197,125
63.882229965637,126
65.094240020389,127
65.361840281363,128
65.693212587056,129
65.972076950818,130
66.147690938483,131
66.155709880232,132
67.294758598952,133
67.854742681556,134
67.927953519478,133
68.040870363313,134
68.886657092125,135
68.944997358332,136
69.025512412111,137
69.272608630543,138
69.3644625886,139
71.437066272245,140
71.965726366322,139
72.038420685702,140
72.512258416295,141
72.654190315498,142
75.162287680587,143
75.631974460463,144
76.396206440115,145
77.470725121735,146
77.769264406263,145
78.205053727414,146
78.308929401759,147
78.606841662623,148
79.308966223163,149
79.344054529332,150
81.079811379968,151
82.174403035052,152
82.275766163427,153
82.508070080596,154
84.294961541425,155
84.590068420439,154
84.756636796424,155
85.004861005399,156
85.099386159538,157
85.198221257716,158
85.994803662663,159
87.114887640273,160
87.22262113043,161
87.277231049476,162
87.609253708637,163
87.946280676268,164
88.483198322223,165
88.830404280715,166
89.221497073259,167
90.429003947446,168
90.545207047774,167
90.946499929842,168
92.427631647109,169
92.820413786778,170
93.361636734874,169
94.853711325882,170
95.135949135514,171
95.159527388772,172
95.450158111724,173
95.558609910257,174
95.840833743693,175
96.16284011412,174
96.200579949414,175
96.724722318634,176
96.932652025738,177
97.008902100482,178
97.386618297608,179
97.578858692801,180
97.780216592391,181
98.606864421472,182
98.621556815384,183
98.848800183658,184
99.634370839015,185
99.650851014949,184
100.03245958693,185
100.79840605087,186
100.806096112933,187
101.246585837987,188
101.524556865278,189
102.38292728758,190
102.765826418881,191
103.38297719051,192
103.630199456704,193
104.381862393578,194
104.421411595308,195
104.589093782893,196
104.923059865107,197
106.30731795481,198
106.427629000325,199
106.563360618272,200
107.304510803412,201
107.73410638187,202
108.297986958592,203
108.384449851591,202
108.562197055345,203
109.216949788558,204
110.380768021979,205
110.598643918197,206
110.7294767407,207
110.84782637561,208
111.451993302678,207
112.062282629392,208
112.9267752281,209
113.233233912057,210
115.593465319977,211
115.770319500213,212
115.894667745977,213
116.293669262158,214
116.89680001058,215
117.227159301442,216
117.315777118544,217
117.747570531175,218
118.047746756875,219
118.354929709571,220
119.15805694962,221
119.761016693549,222
119.789928087594,223
119.838636515531,224
120.420798706521,225
120.539810556112,224
120.548469116078,225
120.697065379693,226
121.099391956416,227
121.504355150886,228
121.653323935264,229
122.091927336345,230
122.12505574097,231
122.254690916787,232
122.358440557019,233
122.64894929134,234
122.762315548377,235
122.834041226457,236
123.115693527269,237
123.913638258499,238
124.181177145094,239
125.596271249424,240
126.508416753124,241
126.534272045788,242
127.533023921483,243
127.818232599632,242
128.878185832079,243
129.113041161435,244
129.511862086027,245
130.520414142223,246
131.618567927327,247
132.208694085886,248
132.43319357428,249
132.450446968464,250
133.031508279468,251
133.77519677189,252
134.247509499393,251
134.318860212513,252
134.566413621234,253
134.783306696102,254
135.485943244499,255
135.832097750457,256
136.218285099596,257
136.412605616181,258
136.744379032631,259
136.967786355757,260
137.230168121482,261
137.813706812223,262
137.922635964589,261
138.233510713436,262
138.29254482889,263
138.562165255897,264
139.218937712579,265
139.220410599543,266
140.176929725974,267
140.373151396557,268
140.932603438233,269
142.066998825213,270
142.900362205262,271
143.461679299484,270
144.372333151826,271
144.746374587728,272
145.687226501521,273
146.039453117894,274
146.162688621126,273
146.195851580391,274
146.407692419901,275
146.503797650243,276
146.755752904165,277
146.918109301169,278
147.314810124541,279
147.491938473235,280
147.941618708167,281
148.050411388141,282
148.742557076072,281
148.989316453542,282
149.224300272543,283
149.297507655934,284
149.312051526982,285
149.951460468631,286
152.658419294708,287
153.858164477924,288
154.64364116411,289
154.731664480295,290
156.063417221223,291
156.658302140944,292
156.887985702893,293
157.216804991006,292
157.527059682034,293
159.991097345594,294
160.860698561192,295
160.953252218036,296
161.343417992663,297
163.315452754302,298
163.850583145093,297
163.928202393358,298
164.140374159881,299
164.321545050517,300
165.257212012963,301
165.282326986454,302
165.807937541125,303
165.836849649832,304
165.871527251437,305
166.165736575063,306
166.632100982014,307
167.87352623934,306
168.77069695501,307
168.806504487096,308
169.095068277231,309
169.407299921442,310
169.43853801207,311
170.077605373763,312
170.204936662778,313
170.760649971199,314
171.481558388071,315
171.916183200712,316
172.084208927326,317
172.403324238275,318
172.55029532731,319
172.958301587217,320
173.007850592355,321
173.23863381109,322
174.223140058911,323
174.934433868745,324
175.189551387558,325
175.310662963741,326
175.315100801849,325
175.55491242578,326
175.843779459512,327
176.380874678321,328
178.126637233165,329
178.137063435966,330
178.852889246022,331
180.117195875205,332
180.358390496972,333
180.408443638936,334
180.446429698121,335
180.596912301785,334
181.066682446912,335
181.210601564955,336
181.930280343529,337
182.402690796488,338
182.466283799842,339
182.767525364269,340
182.849482190177,341
182.856993532891,342
183.153993222757,343
183.496986075734,344
184.079452528734,345
185.462969847993,346
185.782194983195,347
186.533470555457,348
186.598947774824,349
187.261193647099,350
187.482534170954,349
187.496161523616,350
187.49991487979,351
188.127351015815,352
188.174382290551,353
188.888827922612,354
190.721595111372,355
191.022999072297,356
191.077065231028,355
191.175462301271,356
191.349245984399,357
191.50546654497,358
191.588544619983,359
192.078315068753,360
192.193756963454,361
192.376070051878,362
192.474831291461,363
193.441585977195,364
195.390528091865,365
195.490645162018,366
195.705728041046,367
195.998507489529,368
196.178171389211,369
196.457018249421,368
196.624689419662,369
197.176450696509,370
197.896355613412,371
198.899756776238,372
198.939326873337,373
199.237964660173,372
199.811126795976,373
199.935658733828,374
200.015763296646,375
200.099108595657,376
200.412126426875,377
200.474152081467,378
200.70081690924,379
201.013639880707,380
201.3199099952,381
201.674531928554,382
202.997489697988,383
203.275276518558,384
203.33614217058,385
203.683604315238,386
203.914737492656,385
203.969739194623,386
204.506531650724,387
204.761223764431,388
205.513820360096,389
205.952778493738,390
206.299243574129,391
207.52881753834,392
207.988388755728,393
208.236484894703,394
208.65061504108,395
209.467502989725,396
209.570196456243,397
210.7461837366,398
210.825915275548,397
211.350786157826,398
211.619260675742,399
212.125402209973,400
213.193697982227,401
213.322671034575,402
213.8251416007,403
213.861283728001,404
215.037535458536,405
215.672745209412,406
216.115601272694,407
216.393937516568,408
216.446064446328,409
216.513754480013,410
217.334335299572,411
217.92496991936,412
218.58231948354,411
219.167219027831,412
219.264448303786,413
219.75469233179,414
219.956044409969,415
220.81937110585,416
220.894787875198,417
221.263062161234,418
221.650039630036,417
222.994151009588,418
223.959852227789,419
224.103648195777,420
225.025513743909,421
225.037863292605,420
225.275908750438,421
225.353035212019,422
226.236643346893,423
226.303062415093,424
226.308790942303,425
226.437994986986,426
226.6107930738,427
227.439037506103,428
227.893267777219,429
227.914132247859,430
228.660029277686,429
229.493769242781,430
230.377303800773,431
230.400497829371,432
230.418231047128,433
230.731302765322,434
231.265010520183,433
232.994051535625,434
233.507295356456,435
234.095997172991,436
234.212084052747,435
234.714476723842,436
235.648398232395,437
236.689848304699,438
237.728565631228,439
238.272634760832,440
239.525077240681,441
240.112653767998,442
240.18933697246,441
240.539194034855,442
240.726369177934,443
240.969900258811,444
240.979023813552,445
241.766129424331,446
242.101457119115,447
242.147044229173,448
242.405950518038,449
242.553633899502,450
243.305455772537,451
243.314962338858,452
243.446827428875,453
243.863752998186,454
243.983228445759,455
244.727824335467,456
244.873418668925,455
245.047739671227,456
245.249175631184,457
245.45521359233,458
246.339456886648,459
246.78867086852,460
247.45545820146,461
247.466414517903,462
247.520884163521,463
247.702349778572,464
248.223377230082,465
248.972615451093,466
249.625886724702,467
251.42799504321,466
251.682479732728,467
252.106901483829,468
252.522382359338,469
252.713305674888,470
252.916693413473,471
253.11181570282,472
253.736112538044,473
254.661411914622,474
254.671578715209,475
254.752802166956,476
254.855683790633,477
255.355313502797,478
255.441025017347,479
255.517299272998,480
256.024944544562,479
256.082599855428,480
256.485532042419,481
256.668692965704,482
258.161596474215,483
258.592056208342,484
258.784203513155,485
259.189671933115,486
259.970504375653,487
260.036026348682,488
260.253425834155,489
260.742594935103,490
260.783073665608,491
262.562340804991,490
262.715224686196,491
263.38881132049,492
264.39823978081,493
264.578083386739,494
264.677226482964,495
264.840824161362,496
265.102814948728,497
265.418708034798,496
265.751087227919,497
265.988248244221,498
266.110018850885,499
266.17544272065,500
266.990669254527,501
267.70407633259,502
267.70547425309,503
267.917446080504,504
268.130136646692,505
268.177986347073,506
268.299524794736,507
268.416860619576,508
269.072676185827,509
269.151005837997,510
