X,AerocomSystem.airCraft[6].router/queueLength:vector
0.180006373928,1
0.290049796286,2
0.830390391292,3
1.616470075693,4
2.812370317609,5
4.022064934782,4
5.050150375231,5
5.593571017224,6
5.796266801687,7
5.907969216446,8
5.93272193271,9
6.149745659126,8
6.182285976007,9
6.917643207068,10
7.069666210176,11
7.998104670428,12
8.017177844442,13
8.084310176121,14
8.3468172975,13
8.471084710781,14
8.534692996286,15
9.47593999848,16
9.571984071618,17
9.659408677028,18
10.003239890662,19
10.620458438653,18
11.854729716752,19
12.370995443239,20
13.137291340123,21
13.592443090202,22
13.852029859392,23
15.282303483495,24
16.083414460639,23
16.269099369792,24
16.891610542664,25
17.264535954706,26
17.791106212718,27
18.079451305532,28
18.325042406255,29
21.385087813742,30
21.450686173854,31
21.823862617589,32
22.782263773174,31
23.595530932905,32
24.924844060741,33
25.027117195516,34
25.357676940616,35
25.43952571682,34
25.546186106589,35
26.16135284353,36
26.278824358839,37
27.086035914026,38
27.319240006821,39
27.365845220696,40
27.468070886548,41
27.692248836503,42
27.793722923537,43
29.177640387285,44
30.613726360998,43
30.83861775341,44
31.02709696288,45
31.290685636688,46
32.345269035552,47
32.458382580078,48
32.533551498685,49
35.423396375902,50
36.464735223053,51
36.850549622752,50
37.107256234646,51
37.167331581556,52
37.400336405475,53
37.585699289148,54
38.162195962929,55
38.189155362713,56
38.411611369942,57
38.418365945098,58
40.440518229396,59
42.426663651528,60
43.040775246578,61
43.295085187577,60
43.639177283559,61
43.744006212886,62
44.239063593451,63
44.297643770442,64
44.764025902797,65
44.765299141788,66
45.107008826995,67
46.223078761936,68
46.467811639477,69
46.556341408245,70
47.105833071291,71
47.45272980891,70
47.513589709112,71
47.658072180807,72
47.668724689423,73
49.770098056048,74
49.909052233422,73
49.985964500911,74
50.835107037011,75
51.615306631148,76
52.220603933009,77
52.592923815898,78
52.929683840622,79
53.345214772962,80
54.603264161166,81
54.762385111861,82
54.859345069031,83
55.387800135579,84
55.797030449983,83
55.956823841701,84
56.051092110289,85
56.578414747286,86
56.688236704082,87
56.714036499747,88
58.36223568424,89
58.875044090519,90
59.599034360289,91
59.901085665813,92
60.651113304351,93
60.735782798531,94
61.648787300771,95
61.706796812272,96
62.550482101264,97
63.22414652774,96
63.6170770438,97
64.051978605764,98
64.209108184738,99
64.435643654464,100
64.786447476148,101
64.923577730126,102
65.430028075511,103
65.84221039082,104
65.986455027659,105
66.560492133487,106
66.722862257511,105
66.805677895007,106
67.721824180961,107
68.022312946843,108
68.122152243475,109
68.872486929713,110
68.943908317618,111
69.716785383054,112
69.76041622187,113
70.195740381755,114
70.431148948159,115
71.135691570714,116
71.582217815204,117
71.915859005631,118
72.089017233026,119
72.162952587186,118
72.890803267789,119
72.982654127663,120
72.998298187351,121
73.051904464089,122
73.800010792795,123
74.198010605006,124
74.550603089256,123
74.695368224673,124
75.289929324225,125
75.597673897842,126
75.989620548585,127
76.583419526989,128
77.750963278962,129
77.956798011644,128
78.198751127109,129
78.728088863134,130
78.72845945518,131
79.259422186335,132
79.601027939063,133
80.253871271159,134
80.283017692426,135
81.775922127673,136
82.46633380425,137
82.576674296323,138
82.866198375663,139
83.224248756787,140
83.757646172987,141
84.16642778863,142
84.697522759585,143
84.76028477528,142
85.215902291278,143
85.788441803657,144
85.990001429855,145
86.058334176296,146
86.059273934489,147
86.12518037776,148
86.593120079117,149
86.68312172713,150
86.950429107041,151
87.345836501997,152
87.739608153829,153
87.975392956613,154
88.220083297103,155
88.378141988296,156
88.485719347302,157
88.561245437281,156
91.152529392996,157
91.313289572983,158
91.353208773391,159
91.736733665895,160
91.765976411153,161
92.727795374022,162
93.142481719519,163
93.551023529325,164
93.610617476334,165
94.991087512807,164
95.451271603854,165
95.965006072255,166
96.181319846296,167
96.289628924727,168
97.17529020791,169
97.242763326296,170
97.384920166021,171
97.399839555199,170
97.484976715578,171
98.439884413315,172
99.25343125818,173
99.287030691035,174
99.61964623967,173
99.690470241971,174
100.076690593961,175
100.240358174117,176
100.962266045202,177
101.52048162966,178
102.177462467801,179
102.623598772928,180
102.855926387729,181
103.267941385654,182
104.035012213385,183
104.3924321548,184
104.744488341719,185
105.391455930605,186
105.975460180889,187
106.166616400852,188
106.471824460171,187
106.715686119431,188
107.26042547827,189
107.363973178273,190
107.772170120059,191
