X,AerocomSystem.airCraft[28].router/queueLength:vector
0.013884813808,1
0.897360423104,2
2.065958593163,3
2.988636489348,4
3.108230843172,5
3.537931166245,6
4.346459576794,5
4.792941471262,6
5.057445902809,7
5.214943942955,8
5.528352084865,9
5.676961316505,10
5.705489578567,11
6.170055031368,12
6.18764650466,13
7.933719410469,14
10.314664678243,15
10.5074749173,16
11.528403922337,17
11.849476134813,18
11.954062602798,19
12.611713094443,20
12.780537996148,19
13.323599169171,20
13.422012114456,21
13.918694415761,22
14.860432453413,23
14.959532511461,24
16.207040464463,25
16.485160476929,26
16.517982551472,27
16.699923102813,28
16.727148315739,29
16.784017673657,30
16.951977299735,29
17.299439547949,30
19.279093290807,31
19.663037812779,32
19.689164893158,33
19.82315158558,34
20.051268745146,35
21.464921850857,36
21.48328927928,37
22.259584636194,38
22.488560146305,37
23.104575023116,38
23.13178057403,39
23.626533435014,40
23.7073437095,41
24.465234457186,42
24.500171806241,43
26.492207156724,44
26.546952632823,43
27.624098483246,44
27.88573741097,45
28.126243322886,46
29.185218706535,47
29.826152368734,48
30.744051641414,49
30.894463457719,50
30.990541399251,51
31.82478410242,52
31.862938232164,53
32.301482141216,52
32.390055151905,53
32.589657031133,54
33.937182781899,55
34.609543657029,56
35.078669765043,57
35.180988318036,56
35.453657133036,57
36.944221201506,58
37.551117867556,59
37.818054260264,60
38.158054671773,61
38.240036968111,62
38.440856893963,63
38.635424470984,64
40.609224583991,65
41.357807912783,64
41.417281412213,65
41.805847225739,66
42.336284944346,67
42.636443035355,68
42.696362675989,69
43.039186501893,70
43.049092676214,71
43.151402851514,72
43.205651325171,73
43.426566551672,74
43.52834595527,75
45.037169951493,76
45.790292696752,75
45.857253218178,76
46.133436233416,77
46.294265319779,78
46.307767429257,79
46.333590491512,80
46.430298919692,81
47.178018836035,82
47.391424957766,83
47.463010395389,84
48.501703437697,85
48.586578620279,86
48.844838381254,87
49.521760438964,88
49.821491104151,89
50.037829134825,90
50.166430994261,91
51.223234553043,92
51.599545667407,93
51.74866148609,92
52.460571229859,93
52.942891657494,94
53.898009952546,95
54.027343124142,96
54.714833704776,97
55.209858025946,98
55.450014011023,97
55.837769580462,98
57.174520527506,99
57.310763594383,100
57.614519703435,101
57.755151238505,102
58.60841034215,103
58.768542064938,104
58.961145987164,105
59.338292860063,106
59.809908713388,107
60.216540795594,108
61.347749968492,109
61.615268558041,108
62.279502288697,109
62.348404890132,110
62.931671469466,111
63.313308122876,112
63.765739099317,113
64.404026524301,112
64.650877840186,113
64.727062117986,114
65.071391784169,115
66.348986473401,116
67.185014908019,117
67.319280071572,118
68.036166608372,119
68.061540864397,120
68.224417245997,121
68.24876289285,122
68.515961792821,123
69.060936992457,124
70.382197261697,125
70.427853005825,126
71.465300435586,127
71.596358589174,128
71.990794455204,129
72.329892204576,130
72.966746158753,131
73.842378747882,132
74.334637541095,133
74.485927246691,134
74.993410708686,135
75.006449638596,136
75.222468895476,137
75.718143678495,138
76.039816395265,139
76.35793591522,140
76.410286241696,141
76.448735972463,142
76.5156911993,143
76.658539885177,142
77.174328303655,143
77.190560236071,144
77.236877486544,145
77.663605210793,146
77.787810841758,147
77.997837507305,148
80.146990629744,149
80.699130885389,150
80.709018778536,149
80.871948405171,150
82.033126439532,151
82.721933677548,152
83.755345328059,153
83.817707303175,154
84.634702554573,155
84.875706340864,156
84.971785662574,157
86.54682800334,156
86.888698821307,157
86.981682171572,158
88.332276523818,159
88.408576567813,160
88.821718779358,161
88.924121184001,162
89.054708239462,163
89.576014810225,164
89.868888137905,165
90.545613291269,164
90.588542279249,165
90.834342021411,166
90.988065937268,167
91.722429947469,168
91.835737811129,169
92.891286650262,170
93.652226165591,171
93.775884492684,172
94.1616557797,173
95.106148110994,174
95.469343829978,175
96.976811778877,176
97.373801324831,177
97.986289332168,178
99.770139506794,179
100.207747145916,178
100.225976172293,179
100.291949858616,180
101.241692326971,181
101.433035396806,182
101.539707816616,183
102.49372957563,184
103.618580743592,185
103.963739973585,186
104.073143934669,187
104.364885116784,188
104.61070780899,189
104.702676293533,190
104.846683135206,189
104.92229247624,190
104.983061575268,191
105.755232923965,192
106.654293733505,193
106.74615135815,194
106.926290366042,195
107.21241792727,196
107.739596329603,197
109.498094908136,198
110.041262390679,199
110.233464849957,200
110.876956701168,199
110.914580288353,200
110.949265317049,201
111.77635551109,202
112.171662134801,203
112.307286290509,204
113.077445741062,205
113.614975358715,204
113.844158149635,205
114.054005099425,206
114.968435414945,207
116.346538058035,208
116.392705741021,207
118.624080992554,208
118.637323065364,207
118.689184835257,208
118.732998305258,209
120.175468910667,210
120.291652386832,211
120.821865129972,212
121.150650747124,213
121.378264456663,214
123.087867561963,215
123.359624288489,214
123.679873458027,215
125.440068940155,216
125.536343348951,217
126.422113702557,218
127.057313569291,219
127.473954070795,220
127.599254989757,221
127.688946865705,222
127.909118427566,223
128.823694133646,224
129.753533922367,225
130.184787514096,226
130.787090800905,227
130.797912301018,228
130.896796325107,229
131.04108558872,230
131.185107559639,231
131.432438798748,232
131.491178474028,233
131.94851484991,234
132.244000740359,235
132.32974852597,236
132.469378263934,237
133.409042587383,238
133.604109732012,239
133.803200111755,240
133.863839108638,241
134.004037475469,242
134.197752289301,243
134.60268488455,242
134.611719739208,243
134.804252801065,244
134.918446335846,245
135.181481717433,246
139.742487561957,245
140.615185052043,246
141.0374218495,247
141.435565171985,248
141.734778164276,249
142.107465624442,248
142.210329942611,249
142.629546542827,250
143.579933815285,251
144.186055956766,252
144.375906466538,253
144.497472853814,254
144.602300710675,255
144.784199646801,256
144.899630644802,257
145.04789061382,258
145.124346967192,257
145.77019563082,258
147.324058731991,259
148.069967645288,260
148.253239828772,261
149.055648415606,262
150.122446686083,263
150.544121048361,262
150.62383719341,263
150.637348969682,264
150.688382477949,265
151.710295551144,266
152.141816760203,267
152.459168169112,268
154.138209731268,269
154.161197706289,270
154.176256586553,269
154.501200709374,270
156.024696907647,271
156.464819178486,272
156.567343275004,273
156.7502722955,274
156.960081779177,275
156.975524666602,276
157.262668780196,277
158.064692093304,278
158.088260469387,279
158.953462753849,280
159.549376377967,279
160.102119056666,280
160.838855051477,281
160.954909063042,282
161.218646374331,283
161.640533340888,284
161.690115480324,285
161.900042019784,286
161.986648471453,287
162.081640037426,286
162.413011336673,287
162.517694675305,288
163.462290589632,289
164.575828580062,290
165.202150104661,289
166.236374786491,290
166.25533405211,291
166.29769899369,292
166.564853670785,293
168.296654449179,294
169.263444976799,295
169.272311963006,296
170.543418491518,297
170.8726388853,298
171.093833089894,299
171.724030910858,300
171.726843055247,301
172.180140500519,302
172.365530551134,303
172.868763368766,304
173.163074333595,305
173.224978647277,304
174.067505417866,305
175.450133282957,306
175.842520851124,307
176.541429016539,308
176.60026846745,307
177.481332648837,308
178.337096044093,309
178.778572963465,310
179.808556923153,311
180.710191031607,312
