X,AerocomSystem.airCraft[48].router/queueLength:vector
1.04530846148,1
1.258984296425,2
2.932908098554,3
3.616810142115,4
3.634544837809,5
3.702070837881,6
3.70846791972,7
3.875897742239,6
4.016140130293,7
5.514439526246,8
5.829136493031,9
5.914066357183,10
5.925358119842,11
6.121407386693,12
6.729290066267,13
7.376856338546,14
8.223286494768,15
8.710373417509,16
9.450270240679,17
9.579208741796,18
10.006123919101,19
10.204580025517,18
10.46990088851,19
10.488797498168,20
10.634826162511,21
10.641168095087,22
11.199255667146,23
11.319459803631,24
11.430374465059,25
12.009163387242,26
12.03805265266,27
12.28939612655,28
12.51024931091,29
12.885535746789,30
12.887436191284,31
12.935448449756,32
13.911050380962,33
13.979827786734,34
15.450594985747,35
15.88171327512,34
15.919902994936,35
16.013032072267,36
16.114674003426,37
17.051689523052,38
17.612382184777,39
17.910282479324,40
18.636967043478,41
18.789500128333,42
18.829034653578,43
19.666042348424,44
19.958369265523,45
19.972889212185,46
20.235457751583,47
20.827803623089,48
20.964657857615,49
21.087606320683,50
21.485056190984,51
21.491141452248,52
21.524276619252,51
22.009555733574,52
22.606812130642,53
22.619715316521,54
23.273267839193,55
23.354635448159,56
24.292990018068,57
24.40435880062,58
24.85079307559,59
26.283945805421,60
26.745173590228,59
26.808261584709,60
26.810317558709,61
27.119821188989,62
27.549370157804,63
28.380507067064,64
29.114521449105,65
29.770848737747,66
30.267776296896,67
30.316636849628,68
31.041057679089,69
31.272920525256,70
31.275994061919,71
31.727739480683,72
31.746577468049,73
32.419593144039,72
32.661436878441,73
32.995938390858,74
33.24330356754,75
34.791263085722,76
34.860591966059,75
35.252098966153,76
35.337019758697,77
35.855666409569,78
35.945018396108,79
37.079391071295,78
37.098013838845,79
37.474295576057,80
38.412047318597,81
38.497142531695,82
38.65376970584,83
39.169427658412,84
39.479067661088,83
40.220481600642,84
40.334636600094,85
40.394790628439,86
40.969486928234,87
41.153724869609,88
41.208987292543,89
41.225640153815,90
41.357429699531,91
41.509525396682,92
42.067538071632,93
42.645301046642,94
43.199564685852,95
43.308539608805,96
43.366657673904,97
43.741959806873,98
43.783052421498,99
43.926497951573,100
44.001493842608,99
44.143279093759,100
44.495005552954,101
44.741589751999,102
45.385238972368,103
46.160346788202,104
46.217529190509,105
46.338309178564,106
46.547553297848,107
47.144363794836,108
47.570506869768,109
47.682609344685,110
47.786009565596,111
47.949223906132,112
48.774459785629,113
48.797569211972,114
49.95743405057,115
49.962456090584,116
50.188006459829,117
50.795940988162,118
51.104901621537,117
52.113071551224,118
52.700935443353,119
53.67442354855,118
53.967012227843,119
54.035923635178,120
54.225111633237,121
56.226477998851,122
57.204966471545,123
57.396318201935,124
57.812277179189,125
58.188997533519,126
58.29227697613,127
58.317882371504,128
58.320997186417,129
58.808922269168,128
59.845395185387,129
60.48378473327,130
60.649732326771,131
61.431526926223,132
61.73242387052,133
61.900428516814,134
62.781141422293,135
63.052929735093,136
63.182202343013,137
63.721113240748,138
63.750386448957,139
64.621897775143,140
64.758228964966,141
64.795106579646,142
64.940093311189,141
65.944059171501,142
66.702272540848,143
66.764413937195,144
67.179133705232,145
67.17952713014,146
68.028895233091,147
68.079234333273,148
68.216821642902,149
71.41033659078,150
72.292143197517,151
73.384939028713,152
73.461682189211,153
73.769245454154,154
73.788084827832,155
74.217844689842,156
74.236560524606,157
74.42545945925,158
74.615549355587,157
74.930001199628,158
75.572446479381,159
76.311217925095,160
76.610698780971,161
77.092521503612,162
77.152483231297,161
77.401588152004,162
77.671814718708,163
78.398883151398,164
79.058562953894,165
79.355073800753,166
79.552268672187,167
79.969861808218,168
80.440720248068,169
81.237260411553,170
81.34446030806,171
