X,AerocomSystem.airCraft[20].router/queueLength:vector
0.271669689313,1
0.289054089344,2
2.537709423521,3
2.620227622691,4
2.734530672249,5
3.453478497708,6
3.531679822704,5
4.757698893646,6
5.072669890853,7
5.461717005463,8
5.864794903475,7
6.400448508705,8
6.804202719954,9
7.724919427298,10
7.976059281367,11
8.353089135658,10
10.565420223279,11
11.300584305911,12
11.341209781234,11
11.690255654645,12
11.951646259721,13
12.126767164652,14
12.357907269778,15
12.816527652851,16
12.933624050939,17
13.085054504356,18
13.77945188616,19
15.176659237701,20
15.179672061501,21
15.400874981104,22
15.696276083252,23
16.297109857346,24
16.402803462183,25
16.814803117979,26
16.942251644169,27
16.946933022055,28
17.231410608487,29
18.858453945207,28
19.885828476672,29
20.36170194654,30
20.740585127021,31
21.00907212133,32
21.461778554381,33
21.739721399322,32
23.214738180323,33
24.047121303871,34
24.65802780479,35
24.991890228935,36
25.260757267832,37
26.782657175404,38
27.187295920196,37
27.429318887604,38
27.550586114694,39
29.153449997676,40
29.310596394062,41
29.445025036887,40
30.55116285904,41
31.139964474819,42
31.794784051574,43
32.231395970087,44
32.796503130666,43
33.69456303001,44
33.844587561003,45
33.88801501013,46
34.638271307029,47
35.280308815615,48
35.518384993604,49
36.769075738972,50
37.140439462755,51
37.368291940062,52
37.601782825112,53
38.154770679694,54
38.58007128636,55
38.858967731314,56
38.945649150839,55
39.430814024764,56
39.963211265565,57
40.108159916563,58
40.464731175146,59
41.033220061229,60
41.713319985602,61
41.816313071971,62
41.972814703117,61
42.036013427528,62
42.219651378278,63
42.260194050776,64
42.348308551481,65
42.715776955499,66
43.200185406552,67
44.211953336317,66
44.395776554673,67
44.582892874685,68
45.928205239193,69
46.051370083839,70
46.581351100832,71
46.772793643114,72
46.947148524217,71
47.339524303932,72
47.673723590237,73
47.774230827389,74
47.781093091934,75
48.082343045258,76
48.15329196739,77
49.062295991345,78
49.458044882636,79
49.876144537555,80
50.266602577516,81
50.406303456774,82
50.485173882596,83
50.864595091307,84
50.933939391501,85
50.989821110221,86
51.580878257509,87
51.759597308715,88
52.62282005184,87
52.741588587265,88
53.416718090255,89
53.736401350632,90
55.574638827822,89
55.588920091169,90
56.298702198188,91
56.43514266861,92
56.773656694023,93
57.198476278385,94
57.288611593925,95
58.476485317484,96
58.602823135629,95
59.964065730028,96
60.541536427798,97
62.084830982831,96
62.106411552787,97
62.895876828551,98
62.961319159881,99
63.093858294903,100
63.22532899847,101
63.433561331609,102
63.540204769382,103
64.836850964108,102
65.021329776716,103
67.129633118905,104
67.209550571415,105
67.527707898577,106
67.964454575786,107
68.347700277997,106
68.380858643097,107
68.620836023872,108
69.306563594607,109
69.651087349115,110
70.424852376267,111
71.92101057476,112
72.591582240098,113
72.863820496277,114
73.189947498842,115
73.498488536093,116
73.585957927122,117
73.762872176601,116
74.505094729111,117
74.861774881603,118
75.491847405292,119
75.543143894389,120
75.741101039214,121
75.991438148168,122
76.680034106387,123
77.097637281405,122
77.221342609482,123
77.647358069391,124
78.549857430973,125
79.365951297416,126
82.04714440941,127
82.248561038182,128
82.426351561641,129
82.516120032815,130
82.549031635849,129
82.717163516365,130
83.004675126656,131
83.658286508281,132
83.686949398099,133
83.739159612899,134
84.161591390013,135
84.185892642435,136
84.790992322639,137
84.983592419295,138
84.988811428555,139
85.648836033758,140
85.659681302402,141
85.696502517614,142
85.779448428308,143
86.120907583697,144
86.443114233571,145
87.229334081425,146
87.522792802405,145
87.562012249479,146
87.873041900069,147
88.244584749546,148
88.550349256101,149
88.773129266228,150
89.352171589321,151
89.678296403141,152
91.241049323773,153
91.655163898282,154
91.755889496906,155
92.171067769815,156
92.832119484835,157
92.97322419365,158
94.449750400666,159
94.946405928601,160
95.165449303629,161
95.291768624661,160
95.551596243529,161
95.807446358106,162
95.851207326951,163
96.901777560432,164
97.221833616534,165
97.254830845711,166
97.579009991506,167
98.282434786935,166
98.304516400529,167
98.536298553268,168
99.309853526089,169
99.360361709062,170
99.396409643658,171
99.562296597552,172
100.130072957406,173
100.545537136125,174
102.511781273956,175
102.900512763418,176
103.011466657833,177
103.181730799974,178
103.947996216113,177
104.041965033056,178
104.362927891058,179
107.568913135359,180
107.629634652088,181
107.945867114759,182
108.156533354013,183
108.88642026403,184
110.616396270163,185
110.733291406485,186
111.435287983209,187
111.92847396485,186
112.20439300249,187
112.429979076783,188
112.508359389074,189
115.046868552576,190
115.06242497516,191
116.127278260121,192
116.164603891919,193
116.166022690744,194
116.395695861579,195
116.41386598796,196
117.628389936777,195
117.960971167165,196
118.829857095323,197
119.391962336376,198
120.434873890638,197
120.873315191797,198
121.479299944894,199
122.569934283176,200
123.06363694247,201
123.687945692525,202
124.073212718241,203
124.116257657173,204
124.181304418971,205
124.813808896178,206
125.509921107529,207
125.756847256949,208
126.014364260332,209
126.135620736909,210
126.377605538007,209
126.853227506697,210
126.865188687659,211
127.05453975663,212
128.110287312784,213
128.686882064237,214
129.235725722732,215
129.657735351161,216
130.078508861585,217
130.769225229248,216
131.637224597464,217
133.193992361212,218
134.167896796063,219
134.368121603519,220
134.551846734713,221
134.858720202586,222
135.783197118421,223
136.000886892032,222
136.35596516635,223
137.34475727219,224
137.431073309294,225
137.843323826619,226
139.012713365845,227
139.345573328633,228
139.978517898214,227
140.2292515182,228
140.55759117517,229
141.251836560173,230
141.287879878424,231
141.701711956616,232
142.47411507256,233
143.069965570208,234
143.205024820036,235
143.492815855649,236
143.951613489536,237
143.953838246203,238
144.230615501174,239
144.530278598577,240
145.004122525956,241
145.274983020283,242
145.335049815706,243
145.738088499677,242
145.887235174631,243
146.139489254113,244
146.63862236587,245
146.899212386003,246
147.601126303354,247
148.079983190035,246
148.663763636603,247
149.395967106342,248
149.555026930258,249
149.687318744057,250
150.145235128502,251
150.381783590217,252
150.591347678827,253
150.817235412252,252
151.14282392063,253
151.973931625525,254
152.229730943715,255
152.946931974126,256
153.091133073945,257
154.467386552298,258
155.144072528202,259
155.170223084096,260
155.600094492394,261
155.687622309686,262
156.469359088233,263
156.559607196338,264
157.107879216212,265
157.238335374347,264
157.24802385176,265
157.255010927359,266
157.547308927521,267
158.227429507791,268
158.246468262917,269
159.542562612761,270
160.324028960401,269
160.347871778607,270
160.375172619816,271
161.004798056783,272
161.280622065509,273
161.492373236597,274
161.717361748568,275
161.724100125365,276
163.275745288274,277
163.287833381375,278
163.549408025922,279
163.92182237193,280
164.266899026677,281
165.986473297041,282
166.142026929422,283
166.270556132527,284
168.09796597004,283
168.521762881346,284
168.870893510329,285
169.29248611924,286
169.439589463879,287
169.679063592186,288
169.85099473359,289
171.298583168684,290
171.670233107142,291
171.786540723674,292
171.883590614724,293
172.671128464822,294
172.951535872771,295
173.279038151981,294
173.386260161418,295
173.502601782831,296
173.582306949507,297
174.075291537009,298
174.094904290713,299
174.761654883083,300
175.439147037839,301
175.452904715798,302
175.867153553071,303
176.541694234928,304
177.440822650334,305
178.557444272552,306
178.917804068667,307
179.399526037477,306
179.429159131552,307
179.559874340782,308
179.575859611585,309
180.620021386986,310
181.247567390323,311
181.287238594374,312
181.862602712051,313
182.190148975108,314
182.471793125125,313
182.73147072886,314
182.888409248633,315
182.91598033095,316
183.101027028795,317
183.505835579077,318
184.428223660119,319
184.501167617998,320
184.712122115539,321
185.189822104018,322
185.207648651859,323
185.209792296496,324
185.673762184283,325
186.812870047382,326
187.154620200205,327
187.848992279687,328
187.960496451542,329
187.984041050324,330
188.246502737856,331
188.247315483282,332
188.840820139805,331
189.151046940125,332
189.484269773358,333
190.737505813738,334
191.34808785034,333
191.377175284425,334
191.652672272326,335
191.822592164641,336
192.027297934202,337
192.145100325856,338
193.461072334835,339
193.522316826302,340
194.25235937117,341
194.310024415732,342
194.426450756405,343
194.852043656211,344
196.270947157748,345
197.126115506112,346
197.574490163422,347
197.754579681064,348
198.406069551676,347
199.82282881611,348
200.414319995538,349
200.482062767491,350
201.076204826458,351
201.100271652758,352
202.13596426116,353
202.317361240936,354
202.389896974769,355
202.449846470439,356
202.580441495265,357
202.968705604584,358
203.240054135096,359
203.407372240477,360
203.658281954145,361
204.037708640367,360
204.138439370599,361
204.675285234719,362
205.573443404959,363
205.990813743555,364
206.556071126701,365
207.076045178623,366
207.191090958551,367
207.459557609473,368
208.061519387457,367
208.125285009097,368
210.324856869184,369
210.464807835577,368
210.747245647346,369
210.878903498121,370
211.260810945885,371
211.866387957488,372
212.0944054583,373
212.486632628643,374
212.522984241586,375
212.68423739226,376
212.98270491047,377
214.971167512156,378
215.395159562045,379
215.849418865038,380
216.873402236885,379
217.802616150114,380
218.015985609251,381
218.214274881097,382
218.22362454032,383
220.601181813444,384
220.661137355198,385
221.40024219123,386
221.478175637295,387
221.723410735472,388
222.012388362905,389
222.164893632826,390
222.423483297266,391
222.665690773366,392
222.822782173741,393
223.257625023645,394
223.919633911212,395
225.19745489844,396
225.376163255008,397
225.414069633815,396
226.267125341394,397
226.897432218172,398
227.06470984377,399
227.852930376611,398
227.853499145413,399
228.93472059603,400
229.857418670311,401
230.089664731042,402
230.574755602485,401
230.946276439851,402
231.224222254445,403
231.454767831835,404
232.606001257512,405
233.68719432755,406
233.705067790564,407
233.827781777998,408
236.46289612738,407
237.204785301565,408
237.255835237086,409
237.282915193987,410
238.618182193092,409
239.020278957894,410
239.423127340483,411
240.279595649765,412
240.698692968699,413
240.815293326326,414
240.822369337953,413
242.242137358939,414
242.575984907995,415
242.595701369247,416
243.051298745627,417
