X,AerocomSystem.airCraft[19].router/queueLength:vector
0.936411833435,1
1.233497499878,2
1.512885361826,3
1.692195565468,4
3.017821901274,5
3.067963749309,6
3.884712685921,7
4.816021871586,8
5.122086993839,7
5.195310901782,8
5.217952019936,9
6.053001370551,10
7.015471214144,11
7.384969575937,10
7.660927162495,11
7.695454845619,12
8.398420763657,13
8.654562214108,14
8.819914616891,15
10.217425681507,16
10.872261272678,17
11.71019770885,18
11.99094370447,17
11.992294870926,18
12.031825988301,19
12.345346976816,20
13.464290607074,21
13.76994535376,22
14.234986807429,23
14.514949910979,24
14.984196079674,25
16.833102641487,26
18.411378213976,27
18.589648437869,28
18.885517214241,29
19.01593033226,28
19.2899840497,29
19.507413652178,30
19.987742630847,31
20.272849102606,32
20.342773711158,33
20.943717345144,34
21.942069668589,35
22.237069885367,36
22.430316483268,37
22.707506265964,38
22.997629392604,39
23.103508301365,40
24.044748947068,41
24.158471480552,42
24.324332346171,43
24.351850281724,42
24.38722317073,43
25.068777621234,44
25.292657536007,45
25.789625305126,46
26.846189127511,45
26.985379919361,46
27.942482904782,47
29.137541661898,48
29.240020158753,49
29.740304737044,50
30.290248652006,49
31.032831097968,50
32.642055715629,51
33.133051187648,52
33.359159667863,53
33.587833470987,54
33.604427751839,55
34.250222947516,56
34.422036142244,57
34.748853337223,58
35.014311936156,59
35.265865076898,60
35.322016919911,61
37.236412837657,62
37.304212782481,61
38.128539887837,62
38.236102129994,63
38.513425070178,64
39.042911485149,65
39.055744116901,66
39.44596786222,67
39.50530362904,68
39.875431966937,69
40.114571518477,70
40.986779419319,71
41.124112151486,72
42.448876981886,73
42.59605145606,74
42.853435539091,75
42.932920585734,76
42.980743447456,77
43.00956307892,76
43.086278984046,77
43.32377387122,78
43.813686891348,79
43.893074027334,80
44.100273275956,81
44.382152407459,82
45.540722779733,83
45.584603854297,84
46.186530994018,85
46.387146642125,86
46.93187772856,87
47.819687590858,88
48.366751306825,89
48.694190410568,90
48.937971932113,89
48.950008523365,90
49.187587262094,91
50.372964570906,92
51.699393278126,93
53.047802029061,92
53.12823514066,93
53.326681539974,94
53.671228502305,95
53.75825747746,96
54.205828054872,97
54.248264702862,98
55.353290552168,99
55.598561201398,100
55.749823527583,101
55.980504889336,102
56.174841086524,103
58.141074797803,104
58.727366811336,105
59.11103568485,106
59.637892979058,107
59.92739087999,108
59.932973598716,109
60.351916163601,108
60.891532397801,109
61.160234467626,110
61.573738555754,111
62.144782402991,112
62.207247749296,113
64.289234547631,112
64.2932853492,113
65.465959896685,114
65.742937493855,115
65.832119430897,116
66.363933919408,117
66.945258947664,118
68.012486294069,119
69.107025620793,120
69.259170370972,121
69.657935293236,122
70.204074357535,123
70.854139812148,124
70.873711634484,125
71.930938705894,126
72.243796711623,127
72.283344124569,128
73.394749395937,129
73.550545495473,130
73.816614998865,129
74.212003029534,130
74.433006137902,131
74.557806586399,132
74.586806237284,133
74.789126331358,134
74.943143348805,135
75.15044734275,136
75.298690737676,137
75.757847149243,138
76.536442610262,139
76.804763526401,140
77.041821887763,141
78.136509687488,142
78.242082247843,143
78.302919227676,144
78.610955750084,145
78.65891830343,146
78.828879999745,145
79.971531515247,146
80.708042567713,147
81.944041888986,148
83.182416101418,149
83.647043799381,150
84.692701865823,151
85.007014485072,152
86.276496233705,153
86.620820620478,154
87.654302235099,155
87.758447059776,156
87.771824470557,155
87.990848099884,156
89.392237210757,157
89.585938390381,158
89.816319454391,159
90.03502513544,160
90.31216940651,159
91.063602579128,160
91.177591172709,161
92.134635191657,162
92.243897383878,163
