X,AerocomSystem.airCraft[27].router/queueLength:vector
0.130407924969,1
0.687251738852,2
0.818593920641,3
0.893985668364,4
1.967312831807,5
1.980593140882,6
2.12191458272,7
2.562568580555,8
4.31618079716,9
4.32418094949,10
4.596711531096,11
5.198504687723,12
5.491825533016,13
6.732116849561,14
7.550099791685,15
8.418763461495,16
8.562504959646,17
9.084174913347,18
9.428735867118,19
9.601393301876,18
9.689765841829,19
9.787805739697,20
12.013704280098,19
12.652882990464,20
13.498736693588,21
13.95511077837,22
14.343658883624,23
14.820386230156,24
15.081230834819,25
15.311534890987,24
15.453316531832,25
16.826687322662,26
16.828612934234,27
17.515805370856,28
17.74634707769,29
18.017106459442,30
18.747135461773,31
18.79983706253,32
19.836073743837,33
20.093387937656,34
21.115135085722,35
22.595409355007,36
22.704786928387,35
22.706101593257,36
23.241209395174,37
24.298669211234,38
24.930875684386,39
25.860659350058,40
26.245423328454,41
26.272700310963,42
27.03938415914,43
27.858630614931,42
28.128577226512,43
28.361220860009,44
28.810270927591,45
29.15298341744,46
30.625274129052,47
30.652498872631,48
30.742476313621,49
31.014937145226,50
31.374575590044,51
31.829676498637,52
33.14231936677,53
33.639015703047,54
33.869936031624,55
34.830246082481,56
35.017481288454,55
35.324708022378,56
36.693579641679,57
37.12850281754,58
37.208989006359,59
37.210784352106,60
37.469003938084,61
38.286915907248,62
38.295050958037,63
39.314818317776,64
39.476391572434,63
40.188297552115,64
40.464607633328,65
40.482376368028,66
40.660080204105,67
41.827748180949,68
41.991138742617,69
42.126375613058,70
43.605629706732,71
44.036892909312,72
44.439208239836,73
44.8351048331,74
45.53505827679,75
45.774635896794,74
45.786942122387,75
46.30020307974,76
46.575426113473,77
47.166908127612,78
47.995104776455,77
48.345837479173,78
48.362199501086,79
48.626939947685,80
49.7191413601,81
49.890708820817,82
50.094452793784,83
50.443719664829,84
50.765103314519,85
51.125157352697,86
51.241379790815,87
52.013696814261,86
52.414285823434,87
52.459545647532,88
52.775890651047,89
53.189427557836,90
53.310448357471,91
53.412054853572,92
53.59806714316,93
53.924166291731,94
54.056530364728,95
54.131834266881,96
54.93468048994,97
55.915503801563,98
56.253271784149,99
57.528475543494,100
58.126834442263,99
58.820354053137,100
58.936773022527,101
59.639347884589,102
60.176488013226,103
60.366133932058,104
