File,Run,Module,Name,
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,.,X,30
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,.,k,6
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,.,switchTime,10
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,.,t,0.5
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[0].fifo,queueLength:max,6
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[0].fifo,queueLength:mean,1.4
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[0].router,numSwitch:sum,29
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[1].fifo,queueLength:max,9
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[1].fifo,queueLength:mean,2.61224
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[1].router,numSwitch:sum,34
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[2].fifo,queueLength:max,9
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[2].fifo,queueLength:mean,2.20642
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[2].router,numSwitch:sum,38
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[3].fifo,queueLength:max,8
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[3].fifo,queueLength:mean,2.31285
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[3].router,numSwitch:sum,38
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[4].fifo,queueLength:max,8
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[4].fifo,queueLength:mean,2.40196
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[4].router,numSwitch:sum,38
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[5].fifo,queueLength:max,5
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[5].fifo,queueLength:mean,1.1375
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[5].router,numSwitch:sum,37
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[6].fifo,queueLength:max,9
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[6].fifo,queueLength:mean,2.60793
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[6].router,numSwitch:sum,42
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[7].fifo,queueLength:max,5
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[7].fifo,queueLength:mean,1.57
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[7].router,numSwitch:sum,40
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[8].fifo,queueLength:max,6
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[8].fifo,queueLength:mean,1.5
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[8].router,numSwitch:sum,44
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[9].fifo,queueLength:max,8
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[9].fifo,queueLength:mean,2.67391
../simulations/results//Exponential-5-S10-X30-k6-t0.5.sca,Exponential-705-20161215-09:14:40-10673,AerocomSystem.airCraft[9].router,numSwitch:sum,40
