File,Run,Module,Name,
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,.,X,10
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,.,k,1
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,.,switchTime,8
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,.,t,6
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[0].fifo,queueLength:max,428
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[0].fifo,queueLength:mean,192.353
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[0].router,numSwitch:sum,62
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[1].fifo,queueLength:max,283
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[1].fifo,queueLength:mean,162.984
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[1].router,numSwitch:sum,50
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[2].fifo,queueLength:max,351
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[2].fifo,queueLength:mean,196.904
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[2].router,numSwitch:sum,57
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[3].fifo,queueLength:max,328
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[3].fifo,queueLength:mean,141.425
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[3].router,numSwitch:sum,60
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[4].fifo,queueLength:max,435
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[4].fifo,queueLength:mean,259.591
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[4].router,numSwitch:sum,61
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[5].fifo,queueLength:max,214
../simulations/results//Exponential-8-S8-X10-k1-t6.sca,Exponential-308-20161215-08:35:54-5225,AerocomSystem.airCraft[5].fifo,queueLength:mean,101.641
