File,Run,Module,Name,
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,.,X,50
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,.,k,6
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,.,switchTime,8
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,.,t,0.5
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,AerocomSystem.airCraft[0].fifo,queueLength:max,7
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,AerocomSystem.airCraft[0].fifo,queueLength:mean,1.60843
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,AerocomSystem.airCraft[0].router,numSwitch:sum,26
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,AerocomSystem.airCraft[1].fifo,queueLength:max,7
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,AerocomSystem.airCraft[1].fifo,queueLength:mean,1.40909
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,AerocomSystem.airCraft[1].router,numSwitch:sum,23
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,AerocomSystem.airCraft[2].fifo,queueLength:max,4
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,AerocomSystem.airCraft[2].fifo,queueLength:mean,1.06364
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,AerocomSystem.airCraft[2].router,numSwitch:sum,25
../simulations/results//Exponential-8-S8-X50-k6-t0.5.sca,Exponential-688-20161215-09:12:46-10380,AerocomSystem.airCraft[3].fifo,queueLength:max,5
