File,Run,Module,Name,
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,.,X,10
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,.,k,6
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,.,switchTime,6
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,.,t,6
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[0].fifo,queueLength:max,4
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[0].fifo,queueLength:mean,1.19048
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[0].router,numSwitch:sum,46
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[1].fifo,queueLength:max,7
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[1].fifo,queueLength:mean,1.37209
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[1].router,numSwitch:sum,48
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[2].fifo,queueLength:max,4
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[2].fifo,queueLength:mean,0.923077
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[2].router,numSwitch:sum,37
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[3].fifo,queueLength:max,6
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[3].fifo,queueLength:mean,1.25676
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[3].router,numSwitch:sum,41
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[4].fifo,queueLength:max,4
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[4].fifo,queueLength:mean,1.11194
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[4].router,numSwitch:sum,48
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[5].fifo,queueLength:max,4
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[5].fifo,queueLength:mean,1.20492
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[5].router,numSwitch:sum,36
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[6].fifo,queueLength:max,4
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[6].fifo,queueLength:mean,0.789474
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[6].router,numSwitch:sum,33
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[7].fifo,queueLength:max,5
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[7].fifo,queueLength:mean,1.28966
../simulations/results//Exponential-8-S6-X10-k6-t6.sca,Exponential-818-20161215-09:19:04-12158,AerocomSystem.airCraft[7].router,numSwitch:sum,44
