File,Run,Module,Name,
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,.,X,50
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,.,k,1
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,.,switchTime,8
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,.,t,50
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[0].fifo,queueLength:max,99
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[0].fifo,queueLength:mean,35.267
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[0].router,numSwitch:sum,1
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[1].fifo,queueLength:max,181
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[1].fifo,queueLength:mean,28.8468
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[1].router,numSwitch:sum,2
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[2].fifo,queueLength:max,79
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[2].fifo,queueLength:mean,32.2885
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[2].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[3].fifo,queueLength:max,92
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[3].fifo,queueLength:mean,8.80159
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[3].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[4].fifo,queueLength:max,88
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[4].fifo,queueLength:mean,36.954
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[4].router,numSwitch:sum,1
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[5].fifo,queueLength:max,81
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[5].fifo,queueLength:mean,33.6973
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[5].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[6].fifo,queueLength:max,159
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[6].fifo,queueLength:mean,47.4977
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[6].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[7].fifo,queueLength:max,49
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[7].fifo,queueLength:mean,19.283
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[7].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[8].fifo,queueLength:max,84
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[8].fifo,queueLength:mean,37.9932
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[8].router,numSwitch:sum,1
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[9].fifo,queueLength:max,212
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[9].fifo,queueLength:mean,70.0654
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[9].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[10].fifo,queueLength:max,104
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[10].fifo,queueLength:mean,35.4656
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[10].router,numSwitch:sum,2
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[11].fifo,queueLength:max,55
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[11].fifo,queueLength:mean,16.3526
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[11].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[12].fifo,queueLength:max,77
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[12].fifo,queueLength:mean,14.6111
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[12].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[13].fifo,queueLength:max,180
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[13].fifo,queueLength:mean,94.9699
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[13].router,numSwitch:sum,1
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[14].fifo,queueLength:max,209
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[14].fifo,queueLength:mean,81.5677
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[14].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[15].fifo,queueLength:max,278
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[15].fifo,queueLength:mean,149.333
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[15].router,numSwitch:sum,1
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[16].fifo,queueLength:max,64
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[16].fifo,queueLength:mean,21.6354
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[16].router,numSwitch:sum,2
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[17].fifo,queueLength:max,127
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[17].fifo,queueLength:mean,63.7738
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[17].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[18].fifo,queueLength:max,60
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[18].fifo,queueLength:mean,13.3923
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[18].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[19].fifo,queueLength:max,113
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[19].fifo,queueLength:mean,42.4429
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[19].router,numSwitch:sum,1
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[20].fifo,queueLength:max,63
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[20].fifo,queueLength:mean,22.1
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[20].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[21].fifo,queueLength:max,52
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[21].fifo,queueLength:mean,13.053
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[21].router,numSwitch:sum,1
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[22].fifo,queueLength:max,86
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[22].fifo,queueLength:mean,23.8399
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[22].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[23].fifo,queueLength:max,296
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[23].fifo,queueLength:mean,170.133
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[23].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[24].fifo,queueLength:max,114
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[24].fifo,queueLength:mean,44.651
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[24].router,numSwitch:sum,1
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[25].fifo,queueLength:max,100
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[25].fifo,queueLength:mean,42.9835
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[25].router,numSwitch:sum,0
../simulations/results//Exponential-8-S8-X50-k1-t50.sca,Exponential-508-20161215-08:53:19-7863,AerocomSystem.airCraft[26].fifo,queueLength:max,114
