File,Run,Module,Name,
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,.,X,30
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,.,k,1
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,.,switchTime,8
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,.,t,0.5
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[0].fifo,queueLength:max,686
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[0].fifo,queueLength:mean,341.417
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[0].router,numSwitch:sum,77
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[1].fifo,queueLength:max,730
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[1].fifo,queueLength:mean,370.248
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[1].router,numSwitch:sum,77
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[2].fifo,queueLength:max,640
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[2].fifo,queueLength:mean,328.931
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[2].router,numSwitch:sum,76
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[3].fifo,queueLength:max,657
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[3].fifo,queueLength:mean,333.589
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[3].router,numSwitch:sum,76
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[4].fifo,queueLength:max,666
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[4].fifo,queueLength:mean,316.077
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[4].router,numSwitch:sum,78
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[5].fifo,queueLength:max,691
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[5].fifo,queueLength:mean,324.234
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[5].router,numSwitch:sum,78
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[6].fifo,queueLength:max,619
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[6].fifo,queueLength:mean,308.585
../simulations/results//Exponential-8-S8-X30-k1-t0.5.sca,Exponential-138-20161215-08:16:35-2963,AerocomSystem.airCraft[6].router,numSwitch:sum,76
