File,Run,Module,Name,
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,.,X,30
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,.,k,1
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,.,switchTime,4
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,.,t,0.5
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[0].fifo,queueLength:max,540
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[0].fifo,queueLength:mean,283.019
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[0].router,numSwitch:sum,119
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[1].fifo,queueLength:max,502
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[1].fifo,queueLength:mean,259.63
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[1].router,numSwitch:sum,111
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[2].fifo,queueLength:max,488
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[2].fifo,queueLength:mean,234.141
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[2].router,numSwitch:sum,109
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[3].fifo,queueLength:max,498
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[3].fifo,queueLength:mean,258.1
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[3].router,numSwitch:sum,105
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[4].fifo,queueLength:max,530
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[4].fifo,queueLength:mean,264.211
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[4].router,numSwitch:sum,112
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[5].fifo,queueLength:max,559
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[5].fifo,queueLength:mean,296.21
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[5].router,numSwitch:sum,109
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[6].fifo,queueLength:max,520
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[6].fifo,queueLength:mean,241.608
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[6].router,numSwitch:sum,113
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[7].fifo,queueLength:max,527
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[7].fifo,queueLength:mean,250.496
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[7].router,numSwitch:sum,108
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[8].fifo,queueLength:max,489
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[8].fifo,queueLength:mean,258.079
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[8].router,numSwitch:sum,108
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[9].fifo,queueLength:max,519
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[9].fifo,queueLength:mean,272.591
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[9].router,numSwitch:sum,109
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[10].fifo,queueLength:max,508
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[10].fifo,queueLength:mean,254.777
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[10].router,numSwitch:sum,113
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[11].fifo,queueLength:max,457
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[11].fifo,queueLength:mean,227.433
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[11].router,numSwitch:sum,108
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[12].fifo,queueLength:max,516
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[12].fifo,queueLength:mean,253.677
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[12].router,numSwitch:sum,109
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[13].fifo,queueLength:max,552
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[13].fifo,queueLength:mean,278.863
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[13].router,numSwitch:sum,109
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[14].fifo,queueLength:max,528
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[14].fifo,queueLength:mean,267.635
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[14].router,numSwitch:sum,112
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[15].fifo,queueLength:max,501
../simulations/results//Exponential-0-S4-X30-k1-t0.5.sca,Exponential-70-20161215-08:06:31-2119,AerocomSystem.airCraft[15].fifo,queueLength:mean,246.392
