File,Run,Module,Name,
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,.,X,10
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,.,k,1
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,.,switchTime,6
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,.,t,0.5
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[0].fifo,queueLength:max,680
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[0].fifo,queueLength:mean,338.66
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[0].router,numSwitch:sum,103
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[1].fifo,queueLength:max,736
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[1].fifo,queueLength:mean,371.96
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[1].router,numSwitch:sum,109
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[2].fifo,queueLength:max,628
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[2].fifo,queueLength:mean,315.347
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[2].router,numSwitch:sum,108
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[3].fifo,queueLength:max,681
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[3].fifo,queueLength:mean,342.337
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[3].router,numSwitch:sum,108
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[4].fifo,queueLength:max,687
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[4].fifo,queueLength:mean,341.067
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[4].router,numSwitch:sum,107
../simulations/results//Exponential-8-S6-X10-k1-t0.5.sca,Exponential-98-20161215-08:10:53-2460,AerocomSystem.airCraft[5].fifo,queueLength:max,679
