File,Run,Module,Name,
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,.,X,50
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,.,k,1
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,.,switchTime,0
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,.,t,0.5
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[0].fifo,queueLength:max,54
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[0].fifo,queueLength:mean,18.7774
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[0].router,numSwitch:sum,99
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[1].fifo,queueLength:max,107
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[1].fifo,queueLength:mean,44.378
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[1].router,numSwitch:sum,103
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[2].fifo,queueLength:max,69
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[2].fifo,queueLength:mean,39.0365
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[2].router,numSwitch:sum,106
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[3].fifo,queueLength:max,124
../simulations/results//Exponential-7-S0-X50-k1-t0.5.sca,Exponential-27-20161215-07:58:59-1599,AerocomSystem.airCraft[3].fifo,queueLength:mean,68.8785
