File,Run,Module,Name,
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,.,X,10
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,.,k,1
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,.,switchTime,8
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,.,t,0.5
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[0].fifo,queueLength:max,747
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[0].fifo,queueLength:mean,386.974
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[0].router,numSwitch:sum,89
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[1].fifo,queueLength:max,744
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[1].fifo,queueLength:mean,370.9
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[1].router,numSwitch:sum,86
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[2].fifo,queueLength:max,751
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[2].fifo,queueLength:mean,361.155
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[2].router,numSwitch:sum,84
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[3].fifo,queueLength:max,805
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[3].fifo,queueLength:mean,408.741
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[3].router,numSwitch:sum,87
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[4].fifo,queueLength:max,751
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[4].fifo,queueLength:mean,380.629
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[4].router,numSwitch:sum,86
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[5].fifo,queueLength:max,761
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[5].fifo,queueLength:mean,371.161
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[5].router,numSwitch:sum,85
../simulations/results//Exponential-6-S8-X10-k1-t0.5.sca,Exponential-126-20161215-08:14:52-2795,AerocomSystem.airCraft[6].fifo,queueLength:max,673
