File,Run,Module,Name,
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,.,X,50
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,.,k,1
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,.,switchTime,10
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,.,t,6
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[0].fifo,queueLength:max,100
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[0].fifo,queueLength:mean,47.6295
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[0].router,numSwitch:sum,11
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[1].fifo,queueLength:max,142
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[1].fifo,queueLength:mean,82.8735
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[1].router,numSwitch:sum,7
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[2].fifo,queueLength:max,47
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[2].fifo,queueLength:mean,17.4716
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[2].router,numSwitch:sum,7
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[3].fifo,queueLength:max,79
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[3].fifo,queueLength:mean,24.8633
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[3].router,numSwitch:sum,14
../simulations/results//Exponential-9-S10-X50-k1-t6.sca,Exponential-359-20161215-08:40:10-5909,AerocomSystem.airCraft[4].fifo,queueLength:max,69
